satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,department,salary,left,,salary_figure,new_salaries,,,,low,,
0.93,0.86,4,192,4,0,0,IT,high,0,,60545,80000,,,,,,
0.14,0.73,6,237,5,0,0,IT,medium,0,,31840,50000,,,,,,
0.96,0.7,3,207,3,0,0,IT,high,0,,56513,85000,,,,,,
0.41,0.63,2,145,2,0,0,product_mng,low,0,,17965,23500,,,,,,
0.84,0.96,6,155,5,0,0,product_mng,medium,0,,49327,50000,,,,,,
0.94,0.69,5,145,2,0,0,product_mng,medium,0,,48594,43000,,,,,,
0.6,0.86,6,247,6,0,0,product_mng,medium,0,,39907,50000,,,,,,
0.7,0.73,4,182,3,0,0,IT,medium,0,,28264,50000,,,,,,
0.29,0.91,4,183,4,0,0,RandD,low,0,,22259,24500,,,,,,
0.31,0.51,2,146,3,0,0,RandD,low,0,,14944,23500,,,,,,
0.73,0.99,3,241,3,0,0,RandD,low,0,,17382,23500,,,,,,
0.51,0.52,5,261,3,1,0,RandD,low,0,,18368,24500,,,,,,
0.58,0.77,4,140,3,0,0,RandD,low,0,,18217,24500,,,,,,
0.59,0.97,3,257,3,0,0,marketing,low,0,,18298,24500,,,,,,
0.95,0.9,3,186,2,0,0,marketing,low,0,,18983,25500,,,,,,
0.84,0.93,3,159,3,0,0,sales,low,0,,22399,24500,,,,,,
0.28,0.37,3,164,4,1,0,accounting,low,0,,23840,23500,,,,,,
0.94,0.52,4,217,6,1,0,support,low,0,,18221,25500,,,,,,
0.49,0.59,4,137,4,0,0,technical,high,0,,52163,85000,,,,,,
0.72,0.5,4,164,2,1,0,management,low,0,,14454,24500,,,,,,
0.19,0.85,5,249,3,0,0,marketing,low,0,,24669,24500,,,,,,
0.83,0.95,3,264,2,0,0,marketing,low,0,,21816,23500,,,,,,
0.79,0.92,4,208,2,1,0,marketing,low,0,,19909,23500,,,,,,
0.72,0.61,3,175,3,0,0,sales,high,0,,77834,85000,,,,,,
0.97,0.74,4,209,2,0,0,sales,low,0,,15858,25500,,,,,,
0.92,0.83,4,268,4,0,0,sales,low,0,,24706,25500,,,,,,
0.95,0.53,3,264,3,0,0,sales,low,0,,22098,25500,,,,,,
0.76,0.64,4,234,2,0,0,sales,high,0,,64116,90000,,,,,,
0.24,0.62,5,199,4,0,0,sales,low,0,,16779,23500,,,,,,
0.89,0.99,4,205,2,0,1,sales,medium,0,,37067,56000,,,,,,
0.69,0.63,5,140,4,0,1,sales,high,0,,64910,85000,,,,,,
0.92,0.98,3,257,3,0,1,sales,medium,0,,27854,56000,,,,,,
0.79,0.61,4,227,2,0,1,sales,high,0,,62373,90000,,,,,,
0.87,0.94,4,189,3,0,1,sales,medium,0,,39781,50000,,,,,,
0.89,0.88,5,241,2,1,0,sales,medium,0,,33368,43000,,,,,,
0.75,0.77,5,199,4,0,0,sales,medium,0,,36076,50000,,,,,,
0.78,0.6,4,206,3,0,0,sales,medium,0,,37339,50000,,,,,,
0.13,0.62,5,268,3,0,0,sales,medium,0,,40760,43000,,,,,,
0.94,0.86,3,221,3,1,0,sales,medium,0,,35530,56000,,,,,,
0.94,0.88,4,262,2,0,0,sales,medium,0,,29854,43000,,,,,,
0.67,0.6,5,253,6,0,0,sales,medium,0,,29836,50000,,,,,,
0.6,0.73,5,241,3,0,0,sales,high,0,,53370,80000,,,,,,
0.62,0.94,4,252,4,0,0,accounting,low,0,,23468,23500,,,,,,
0.38,0.52,2,171,3,0,0,accounting,medium,0,,26923,43000,,,,,,
0.8,0.77,4,194,3,0,0,accounting,medium,0,,42940,50000,,,,,,
0.61,0.42,3,104,2,0,0,hr,medium,0,,39749,50000,,,,,,
0.61,0.56,4,176,3,0,0,hr,medium,0,,47271,56000,,,,,,
0.66,0.8,4,192,3,0,0,hr,medium,0,,28274,56000,,,,,,
0.56,0.74,3,154,2,0,0,hr,medium,0,,31934,50000,,,,,,
1,0.55,4,186,4,1,0,technical,medium,0,,36264,56000,,,,,,
0.73,0.86,3,200,4,0,0,technical,medium,0,,31241,56000,,,,,,
0.6,0.66,4,132,4,0,0,technical,medium,0,,43156,56000,,,,,,
0.78,0.59,5,236,3,0,0,technical,high,0,,80100,90000,,,,,,
0.48,0.53,3,211,4,0,0,technical,low,0,,19819,23500,,,,,,
0.9,0.77,4,273,2,0,0,technical,low,0,,18555,24500,,,,,,
0.16,0.76,4,223,4,0,0,technical,low,0,,23307,24500,,,,,,
0.5,0.75,3,204,2,0,0,technical,high,0,,69165,90000,,,,,,
0.66,0.65,3,196,3,1,0,technical,low,0,,22076,25500,,,,,,
0.44,0.37,2,219,2,0,0,technical,low,0,,22509,23500,,,,,,
0.95,0.67,4,261,3,0,0,technical,low,0,,17207,24500,,,,,,
0.9,0.65,3,254,2,0,0,support,high,0,,57762,90000,,,,,,
0.27,0.48,4,185,2,0,0,support,low,0,,17076,23500,,,,,,
0.51,0.74,6,98,3,0,0,support,low,0,,20588,25500,,,,,,
0.68,0.76,3,260,4,0,0,support,low,0,,22380,25500,,,,,,
0.97,0.93,5,137,2,1,0,support,low,0,,16435,25500,,,,,,
0.91,0.75,4,159,3,1,0,support,low,0,,17290,25500,,,,,,
0.76,0.88,5,265,4,0,0,support,low,0,,20295,23500,,,,,,
0.88,0.61,4,177,4,1,0,support,low,0,,18113,24500,,,,,,
0.83,0.73,4,247,2,0,0,support,medium,0,,33862,50000,,,,,,
0.78,0.54,3,161,3,0,0,support,medium,0,,28890,50000,,,,,,
0.52,0.38,2,103,3,0,0,support,medium,0,,31978,56000,,,,,,
0.63,0.49,4,151,3,0,0,technical,medium,0,,41481,43000,,,,,,
0.9,0.74,3,193,3,0,0,technical,medium,0,,43386,43000,,,,,,
0.48,0.58,3,194,3,0,0,technical,medium,0,,35753,56000,,,,,,
0.7,0.6,5,208,3,0,0,management,medium,0,,31697,56000,,,,,,
0.68,0.66,4,229,3,0,0,IT,medium,0,,29597,50000,,,,,,
0.7,0.87,3,166,2,0,0,IT,medium,0,,40862,50000,,,,,,
0.77,0.5,3,141,3,0,0,IT,medium,0,,44424,50000,,,,,,
0.73,0.93,3,249,2,0,0,IT,medium,0,,27328,43000,,,,,,
0.87,0.48,4,264,3,0,0,IT,medium,0,,44627,50000,,,,,,
0.65,0.98,3,252,2,0,0,product_mng,high,0,,65732,90000,,,,,,
0.62,0.7,2,134,3,0,0,product_mng,low,0,,21057,24500,,,,,,
0.53,0.51,3,274,2,1,0,product_mng,medium,0,,37405,56000,,,,,,
0.59,0.39,5,200,4,0,0,product_mng,medium,0,,28826,50000,,,,,,
0.87,0.72,2,154,3,0,0,IT,medium,0,,28868,50000,,,,,,
0.47,0.53,3,111,4,0,0,RandD,medium,0,,46792,50000,,,,,,
0.96,0.81,3,247,3,0,0,RandD,low,0,,23513,25500,,,,,,
0.79,0.74,3,169,3,0,0,RandD,low,0,,24356,24500,,,,,,
0.84,0.6,3,250,3,1,0,RandD,low,0,,23355,23500,,,,,,
0.68,0.49,3,178,3,1,0,RandD,low,0,,19235,25500,,,,,,
0.86,0.66,4,251,3,0,0,RandD,low,0,,15650,25500,,,,,,
0.73,0.98,5,272,2,0,0,marketing,low,0,,16839,25500,,,,,,
0.9,0.67,2,229,4,0,0,sales,low,0,,24273,25500,,,,,,
0.63,0.64,3,180,3,0,0,accounting,low,0,,14044,25500,,,,,,
0.71,0.72,3,271,2,0,0,support,low,0,,18645,23500,,,,,,
0.71,0.68,5,226,3,0,0,technical,low,0,,15369,24500,,,,,,
0.95,0.62,4,150,2,0,0,management,low,0,,17044,25500,,,,,,
0.51,0.86,4,260,3,1,0,marketing,low,0,,20639,24500,,,,,,
0.77,0.91,4,161,3,0,0,marketing,low,0,,23031,25500,,,,,,
0.48,0.51,3,136,3,0,0,marketing,low,0,,16287,23500,,,,,,
0.93,0.91,2,238,2,1,0,sales,low,0,,14993,24500,,,,,,
0.83,0.86,4,98,4,0,0,sales,low,0,,14017,24500,,,,,,
0.61,0.73,5,156,4,0,0,sales,low,0,,22035,24500,,,,,,
0.97,0.89,4,248,2,0,0,sales,low,0,,22634,23500,,,,,,
0.5,0.81,3,170,2,0,0,sales,low,0,,22664,25500,,,,,,
0.84,0.54,3,245,3,0,0,sales,low,0,,24956,24500,,,,,,
0.58,0.38,4,203,5,0,0,sales,low,0,,22221,24500,,,,,,
0.59,0.72,3,182,3,0,0,sales,medium,0,,48462,56000,,,,,,
0.77,0.83,3,175,3,0,1,sales,medium,0,,26867,56000,,,,,,
0.78,0.4,4,145,5,1,1,sales,medium,0,,41986,56000,,,,,,
0.6,0.96,4,220,3,1,1,sales,medium,0,,37992,50000,,,,,,
0.53,0.77,4,259,2,1,1,sales,medium,0,,36760,56000,,,,,,
0.73,0.69,3,228,2,0,1,sales,medium,0,,33484,43000,,,,,,
0.76,0.94,3,189,3,0,0,sales,medium,0,,32630,50000,,,,,,
0.12,0.61,6,257,3,0,0,sales,medium,0,,26818,56000,,,,,,
0.2,0.98,3,180,6,0,0,sales,medium,0,,28800,43000,,,,,,
0.5,0.77,4,180,3,0,0,sales,medium,0,,39111,50000,,,,,,
0.79,0.65,5,215,2,1,0,sales,medium,0,,31628,43000,,,,,,
0.96,0.68,3,132,2,0,0,sales,medium,0,,45461,43000,,,,,,
0.26,0.69,5,213,2,0,0,accounting,high,0,,67762,85000,,,,,,
0.8,0.72,4,173,3,0,0,accounting,low,0,,22363,24500,,,,,,
0.43,0.71,3,186,2,0,0,accounting,medium,0,,36481,43000,,,,,,
0.87,0.71,4,157,2,0,0,hr,medium,0,,43140,50000,,,,,,
0.63,0.75,4,175,4,0,0,hr,medium,0,,29451,56000,,,,,,
0.58,0.48,3,135,3,1,0,hr,medium,0,,31665,50000,,,,,,
0.2,0.42,4,256,5,0,0,hr,low,0,,20328,25500,,,,,,
0.62,0.71,4,268,3,0,0,technical,low,0,,21279,25500,,,,,,
0.91,0.94,5,159,3,0,0,technical,low,0,,18538,24500,,,,,,
0.66,0.91,3,191,4,0,0,technical,low,0,,17317,23500,,,,,,
0.53,0.81,3,275,2,0,0,technical,low,0,,20020,25500,,,,,,
0.52,0.98,5,217,2,1,0,technical,low,0,,14050,23500,,,,,,
1,0.88,6,201,4,0,0,technical,low,0,,15349,24500,,,,,,
0.73,0.67,4,205,3,0,0,technical,low,0,,15866,24500,,,,,,
0.65,0.67,3,240,2,1,0,technical,low,0,,14936,25500,,,,,,
0.5,0.95,5,137,3,0,0,technical,low,0,,14408,24500,,,,,,
0.94,0.59,4,241,2,0,0,technical,low,0,,22642,24500,,,,,,
0.48,0.86,5,198,4,0,0,technical,low,0,,19075,25500,,,,,,
0.67,0.87,5,254,2,0,0,support,low,0,,24122,25500,,,,,,
0.73,0.94,4,262,3,0,0,support,low,0,,20325,24500,,,,,,
0.63,0.71,4,244,2,0,0,support,low,0,,24531,25500,,,,,,
0.84,0.84,4,266,3,0,0,support,low,0,,16677,24500,,,,,,
0.2,0.94,6,191,5,0,0,support,low,0,,21664,25500,,,,,,
0.76,0.57,3,148,3,1,0,support,low,0,,24866,23500,,,,,,
0.55,0.54,3,233,2,0,0,support,low,0,,20677,24500,,,,,,
0.8,0.55,4,178,2,1,0,support,low,0,,19879,23500,,,,,,
0.64,0.91,3,165,3,1,0,support,low,0,,23476,25500,,,,,,
0.59,0.97,5,179,6,0,0,support,medium,0,,28000,43000,,,,,,
0.92,0.98,3,149,3,0,0,support,medium,0,,38712,50000,,,,,,
0.75,0.76,3,269,2,1,0,technical,medium,0,,33679,56000,,,,,,
0.69,0.74,5,227,2,0,0,technical,medium,0,,45630,50000,,,,,,
0.82,0.93,3,247,3,0,0,technical,medium,0,,28871,50000,,,,,,
0.88,0.85,3,220,3,0,0,management,medium,0,,32490,50000,,,,,,
0.89,0.91,3,233,2,0,0,IT,medium,0,,27896,56000,,,,,,
1,0.79,5,171,5,0,0,IT,medium,0,,28719,43000,,,,,,
0.66,0.91,4,234,2,1,0,IT,medium,0,,35680,50000,,,,,,
0.76,0.92,3,176,2,0,0,IT,medium,0,,45627,43000,,,,,,
0.8,0.62,5,190,4,1,0,IT,medium,0,,39862,50000,,,,,,
0.58,0.86,4,168,2,0,0,product_mng,medium,0,,46824,56000,,,,,,
0.73,0.93,3,205,3,0,0,product_mng,high,0,,68473,80000,,,,,,
1,0.73,5,189,3,1,0,product_mng,low,0,,22203,24500,,,,,,
0.18,0.9,4,282,4,0,0,product_mng,medium,0,,36532,56000,,,,,,
0.47,0.46,2,152,2,0,0,IT,medium,0,,35586,56000,,,,,,
0.92,0.64,4,217,4,0,0,RandD,medium,0,,36893,50000,,,,,,
0.51,0.5,4,130,3,0,0,RandD,medium,0,,39905,43000,,,,,,
0.81,0.62,4,153,4,0,0,RandD,low,0,,19060,23500,,,,,,
0.52,0.57,3,270,3,0,0,RandD,low,0,,19488,24500,,,,,,
0.95,0.96,3,220,3,0,0,RandD,low,0,,18135,25500,,,,,,
0.93,0.64,4,253,3,0,0,RandD,low,0,,18615,23500,,,,,,
0.98,0.67,4,209,6,0,0,marketing,low,0,,16708,24500,,,,,,
0.79,0.79,4,231,2,0,0,sales,low,0,,14559,23500,,,,,,
0.99,0.73,4,240,4,0,0,accounting,low,0,,17165,24500,,,,,,
0.64,0.9,5,266,3,0,0,support,low,0,,21027,23500,,,,,,
0.54,0.44,3,153,2,0,0,technical,low,0,,24081,25500,,,,,,
0.79,0.59,4,187,2,0,0,management,low,0,,21811,25500,,,,,,
0.55,0.98,4,185,2,1,0,marketing,low,0,,21888,25500,,,,,,
0.18,0.81,4,147,4,0,0,marketing,low,0,,23458,25500,,,,,,
0.56,0.81,4,188,3,1,0,marketing,low,0,,20487,23500,,,,,,
0.92,0.67,2,252,2,0,0,sales,low,0,,15432,25500,,,,,,
0.99,0.75,4,163,2,0,0,sales,low,0,,19482,24500,,,,,,
0.77,0.85,4,189,2,0,0,sales,low,0,,19419,23500,,,,,,
0.49,0.52,3,156,2,0,0,sales,low,0,,23594,23500,,,,,,
0.98,0.58,3,183,3,0,0,sales,low,0,,17527,24500,,,,,,
0.18,0.54,6,209,5,1,0,sales,low,0,,18739,23500,,,,,,
0.8,0.82,4,271,4,0,0,sales,low,0,,21599,24500,,,,,,
0.81,0.77,5,251,2,0,0,sales,low,0,,19709,25500,,,,,,
0.13,0.61,5,198,5,0,0,sales,medium,0,,39927,50000,,,,,,
0.58,0.97,3,274,4,1,1,sales,medium,0,,26366,43000,,,,,,
0.75,0.63,4,209,3,0,1,sales,medium,0,,28718,43000,,,,,,
0.8,0.94,4,271,4,0,1,sales,medium,0,,32356,43000,,,,,,
0.78,0.6,4,143,2,0,1,sales,medium,0,,32190,43000,,,,,,
0.92,0.6,5,236,3,1,1,sales,medium,0,,27940,50000,,,,,,
0.85,0.98,5,222,3,0,1,sales,medium,0,,27706,43000,,,,,,
0.52,0.63,3,233,3,0,1,sales,medium,0,,39131,50000,,,,,,
0.95,0.84,3,270,3,1,1,sales,medium,0,,43293,43000,,,,,,
0.81,0.92,5,258,3,0,1,sales,medium,0,,43296,43000,,,,,,
0.16,0.82,6,202,4,1,1,sales,medium,0,,35445,50000,,,,,,
0.91,0.74,3,150,2,0,0,accounting,medium,0,,28106,56000,,,,,,
0.62,0.51,4,193,3,0,0,accounting,high,0,,78406,80000,,,,,,
0.24,0.42,5,210,5,0,0,accounting,low,0,,23064,25500,,,,,,
0.88,0.51,3,208,3,0,0,hr,medium,0,,37482,56000,,,,,,
0.94,0.73,3,196,3,0,0,hr,medium,0,,45773,43000,,,,,,
0.76,0.79,5,187,4,0,0,hr,medium,0,,48790,43000,,,,,,
0.49,0.67,3,140,2,0,0,hr,medium,0,,37129,50000,,,,,,
0.93,0.9,4,256,4,0,0,technical,low,0,,24970,24500,,,,,,
0.92,0.66,4,113,3,0,0,technical,low,0,,21414,23500,,,,,,
0.19,0.94,4,196,5,0,0,technical,low,0,,15685,25500,,,,,,
0.66,0.76,3,170,3,0,0,technical,low,0,,18230,23500,,,,,,
0.16,0.94,4,261,6,0,0,technical,low,0,,23226,24500,,,,,,
0.83,0.99,5,132,3,0,0,technical,low,0,,22255,23500,,,,,,
0.69,0.53,3,153,3,0,0,technical,low,0,,17762,23500,,,,,,
0.82,0.53,3,147,3,1,0,technical,low,0,,16150,23500,,,,,,
0.88,0.72,5,244,2,0,0,technical,low,0,,16724,25500,,,,,,
0.31,0.42,4,108,4,0,0,technical,low,0,,16559,23500,,,,,,
0.83,0.49,4,218,2,0,0,technical,low,0,,19219,25500,,,,,,
0.94,0.52,5,133,3,0,0,support,low,0,,21452,23500,,,,,,
0.65,0.79,5,233,3,0,0,support,low,0,,15193,24500,,,,,,
0.6,0.6,4,147,3,0,0,support,low,0,,23779,25500,,,,,,
0.52,0.43,3,176,3,0,0,support,low,0,,17812,23500,,,,,,
0.66,0.89,4,169,4,0,0,support,low,0,,18064,23500,,,,,,
0.87,0.87,4,144,3,0,0,support,low,0,,22625,24500,,,,,,
0.2,0.99,5,151,3,1,0,support,low,0,,14105,25500,,,,,,
0.63,0.91,4,252,3,1,0,support,medium,0,,42326,56000,,,,,,
0.69,0.98,4,180,3,0,0,support,medium,0,,49796,50000,,,,,,
0.48,0.61,3,251,3,0,0,support,medium,0,,28372,43000,,,,,,
0.8,0.8,4,263,4,0,0,support,medium,0,,31598,43000,,,,,,
0.89,0.74,5,260,6,0,0,technical,medium,0,,40399,56000,,,,,,
0.67,0.63,3,227,3,0,0,technical,medium,0,,49294,50000,,,,,,
0.37,0.86,6,260,3,0,0,technical,medium,0,,34786,50000,,,,,,
0.93,0.61,5,158,3,0,0,management,medium,0,,43724,43000,,,,,,
0.69,0.52,3,186,3,0,0,IT,medium,0,,29560,43000,,,,,,
0.16,0.61,4,171,6,0,0,IT,medium,0,,36326,56000,,,,,,
0.81,0.55,3,199,2,1,0,IT,medium,0,,46146,56000,,,,,,
0.97,0.63,5,258,2,0,0,IT,medium,0,,47423,50000,,,,,,
0.77,0.59,4,273,2,0,0,IT,high,0,,61668,90000,,,,,,
0.75,0.78,2,259,3,0,0,product_mng,low,0,,14908,24500,,,,,,
0.88,0.82,3,265,3,0,0,product_mng,medium,0,,38731,56000,,,,,,
0.43,0.51,5,168,4,0,0,product_mng,medium,0,,30257,50000,,,,,,
0.99,0.99,4,163,4,0,0,product_mng,medium,0,,26781,56000,,,,,,
0.59,0.65,5,265,3,0,0,IT,medium,0,,43834,43000,,,,,,
0.89,0.71,4,190,3,0,0,RandD,low,0,,14668,25500,,,,,,
0.54,0.73,3,157,3,0,0,RandD,low,0,,20299,24500,,,,,,
0.32,0.86,4,266,4,0,0,RandD,low,0,,20290,25500,,,,,,
0.17,0.55,6,240,6,0,0,RandD,low,0,,16499,23500,,,,,,
0.78,0.55,3,143,3,0,0,RandD,low,0,,21661,24500,,,,,,
0.73,0.68,3,121,5,0,0,RandD,low,0,,24140,23500,,,,,,
0.65,0.76,2,170,5,0,0,IT,low,0,,23822,23500,,,,,,
0.8,0.71,4,161,4,0,0,IT,low,0,,20212,23500,,,,,,
0.61,0.86,3,239,3,0,0,IT,low,0,,17662,24500,,,,,,
0.67,0.49,3,224,3,0,0,IT,low,0,,15423,25500,,,,,,
0.63,0.57,3,242,3,0,0,product_mng,low,0,,21714,25500,,,,,,
0.51,0.58,4,140,2,1,0,product_mng,low,0,,20383,25500,,,,,,
0.82,0.59,5,170,3,0,0,product_mng,low,0,,14583,23500,,,,,,
0.79,0.67,5,156,2,0,0,product_mng,low,0,,24291,25500,,,,,,
0.49,0.6,2,113,5,0,0,IT,low,0,,22759,23500,,,,,,
0.7,0.59,3,138,3,0,0,RandD,low,0,,15982,25500,,,,,,
0.13,0.5,3,137,5,0,0,RandD,low,0,,23048,24500,,,,,,
0.83,0.52,5,217,3,0,0,RandD,low,0,,14917,24500,,,,,,
0.83,0.91,3,155,3,0,0,RandD,low,0,,20975,23500,,,,,,
0.19,0.83,5,280,4,0,0,RandD,low,0,,15153,25500,,,,,,
0.8,0.81,5,248,2,1,0,RandD,low,0,,14224,24500,,,,,,
0.49,0.67,2,190,8,0,0,marketing,medium,0,,41575,56000,,,,,,
0.92,0.99,3,176,8,0,0,sales,medium,0,,33814,50000,,,,,,
0.81,0.55,4,217,8,0,0,accounting,medium,0,,47011,43000,,,,,,
0.62,0.91,3,269,8,0,0,support,medium,0,,43357,43000,,,,,,
0.21,0.7,3,238,8,0,0,technical,medium,0,,35241,43000,,,,,,
0.95,0.74,5,243,6,0,0,management,medium,0,,29689,56000,,,,,,
0.51,0.8,4,198,6,0,0,marketing,medium,0,,47921,50000,,,,,,
0.52,0.89,3,188,6,0,0,marketing,medium,0,,42615,56000,,,,,,
0.64,0.56,3,257,6,0,0,marketing,medium,0,,40862,43000,,,,,,
0.62,0.79,4,268,6,0,0,sales,medium,0,,32066,56000,,,,,,
0.73,0.88,5,233,4,1,0,sales,medium,0,,38507,50000,,,,,,
0.32,0.86,4,214,5,0,0,sales,medium,0,,42521,43000,,,,,,
0.78,0.96,2,285,3,0,0,sales,high,0,,77588,90000,,,,,,
0.65,0.91,4,224,2,1,0,sales,low,0,,16666,23500,,,,,,
0.56,0.92,4,224,3,0,0,sales,medium,0,,34667,50000,,,,,,
0.96,0.89,3,142,4,0,0,sales,medium,0,,33178,43000,,,,,,
0.79,0.82,4,220,3,0,0,sales,medium,0,,43956,56000,,,,,,
0.66,0.58,4,244,3,0,0,sales,medium,0,,40495,43000,,,,,,
0.67,0.68,4,171,3,0,0,sales,low,0,,19974,23500,,,,,,
0.86,0.82,4,274,2,1,0,sales,low,0,,17199,24500,,,,,,
0.57,0.72,4,214,2,1,0,sales,low,0,,24187,25500,,,,,,
0.86,0.87,5,171,2,0,0,sales,low,0,,20538,24500,,,,,,
0.52,0.59,5,150,2,0,0,sales,low,0,,21302,24500,,,,,,
0.73,0.61,4,260,2,1,0,sales,low,0,,20980,23500,,,,,,
0.78,0.63,5,259,3,0,0,sales,low,0,,21373,25500,,,,,,
0.95,0.63,3,153,2,0,0,sales,low,0,,16791,24500,,,,,,
0.75,0.61,3,263,3,0,0,sales,low,0,,19488,23500,,,,,,
0.83,0.52,2,149,2,1,0,sales,low,0,,15620,25500,,,,,,
0.48,1,4,261,3,0,0,accounting,low,0,,18671,24500,,,,,,
0.3,0.58,2,189,4,1,0,accounting,low,0,,14103,24500,,,,,,
0.72,0.85,5,237,4,0,0,accounting,low,0,,19243,25500,,,,,,
0.61,0.52,3,224,3,0,0,hr,low,0,,22008,23500,,,,,,
0.31,0.87,6,240,3,1,0,hr,low,0,,15955,23500,,,,,,
0.62,0.81,3,245,2,1,0,hr,low,0,,19971,25500,,,,,,
0.48,0.49,3,268,3,0,0,hr,low,0,,17617,23500,,,,,,
0.97,0.89,4,208,2,1,0,technical,low,0,,23381,25500,,,,,,
0.61,0.83,4,153,2,0,0,technical,low,0,,14462,23500,,,,,,
0.93,0.99,3,169,3,0,0,technical,low,0,,16722,25500,,,,,,
0.89,0.39,5,218,2,0,0,technical,low,0,,16623,23500,,,,,,
0.95,0.9,3,155,3,0,0,technical,medium,0,,35067,50000,,,,,,
0.36,0.44,5,155,3,0,0,technical,medium,0,,44958,50000,,,,,,
0.29,0.39,6,105,6,0,0,technical,medium,0,,31785,56000,,,,,,
0.65,0.83,4,251,2,0,0,technical,medium,0,,46280,56000,,,,,,
0.72,0.54,4,219,2,0,0,technical,medium,0,,27495,50000,,,,,,
0.51,0.56,4,198,2,1,0,technical,medium,0,,45696,56000,,,,,,
0.54,0.53,4,158,2,0,0,technical,medium,0,,41241,50000,,,,,,
0.66,0.58,3,157,2,0,0,support,medium,0,,36971,56000,,,,,,
0.59,0.54,4,178,2,0,0,support,medium,0,,44147,56000,,,,,,
0.45,0.48,3,145,2,0,0,support,medium,0,,35577,50000,,,,,,
0.15,0.91,5,230,3,0,0,support,medium,0,,46744,43000,,,,,,
0.95,0.53,3,174,3,0,0,support,medium,0,,35602,43000,,,,,,
0.49,0.59,5,140,3,0,0,support,high,0,,52703,80000,,,,,,
0.68,0.97,3,174,2,0,0,support,low,0,,15803,23500,,,,,,
0.7,0.76,4,173,2,0,0,support,medium,0,,29195,56000,,,,,,
0.9,0.73,2,203,4,0,0,support,medium,0,,45745,43000,,,,,,
0.94,0.95,5,170,3,0,0,support,medium,0,,49045,50000,,,,,,
0.8,0.86,3,203,3,0,0,support,medium,0,,44507,43000,,,,,,
0.59,0.53,5,169,3,0,0,technical,low,0,,14339,23500,,,,,,
0.43,0.96,3,109,6,0,0,technical,low,0,,23426,24500,,,,,,
0.7,0.54,5,263,3,0,0,technical,low,0,,22419,24500,,,,,,
0.51,0.62,4,185,3,0,0,management,low,0,,14471,23500,,,,,,
0.12,0.49,4,191,5,0,0,IT,low,0,,18200,25500,,,,,,
0.14,0.56,5,259,4,1,0,IT,low,0,,17494,23500,,,,,,
0.86,0.91,4,253,3,0,0,IT,low,0,,23224,25500,,,,,,
0.97,0.5,3,216,3,0,0,IT,low,0,,24617,23500,,,,,,
1,0.86,2,264,3,0,0,IT,medium,0,,48008,43000,,,,,,
0.49,0.63,3,181,3,1,0,product_mng,medium,0,,33938,50000,,,,,,
0.9,0.93,3,209,3,0,0,product_mng,medium,0,,43670,43000,,,,,,
0.82,0.89,4,239,2,0,0,product_mng,medium,0,,36042,43000,,,,,,
0.59,0.48,3,197,3,0,0,product_mng,medium,0,,34365,43000,,,,,,
0.97,0.57,4,150,2,0,0,IT,medium,0,,49895,43000,,,,,,
0.69,0.88,3,164,10,0,0,management,medium,0,,37501,50000,,,,,,
0.73,0.84,3,216,8,0,0,management,medium,0,,41982,56000,,,,,,
0.48,0.74,2,271,8,1,0,management,medium,0,,35717,56000,,,,,,
0.94,0.49,4,176,8,0,0,management,medium,0,,40054,56000,,,,,,
0.74,0.73,3,156,8,0,0,management,medium,0,,35789,56000,,,,,,
0.65,0.63,4,143,8,0,0,management,medium,0,,46584,56000,,,,,,
0.93,0.94,4,233,6,0,0,IT,medium,0,,48705,50000,,,,,,
0.57,0.67,3,138,6,1,0,IT,medium,0,,35832,43000,,,,,,
0.9,0.49,3,259,6,0,0,IT,medium,0,,48103,50000,,,,,,
0.55,0.86,4,169,6,0,0,IT,medium,0,,37884,43000,,,,,,
0.59,0.73,3,172,6,0,0,product_mng,medium,0,,36899,50000,,,,,,
0.72,0.98,4,156,3,0,0,product_mng,medium,0,,42069,50000,,,,,,
0.87,0.52,4,140,3,0,0,product_mng,medium,0,,44810,56000,,,,,,
0.86,0.82,4,212,2,0,0,product_mng,medium,0,,27334,50000,,,,,,
0.61,0.5,4,269,3,0,0,IT,medium,0,,49321,50000,,,,,,
0.45,0.63,5,111,5,0,0,management,medium,0,,33586,43000,,,,,,
0.51,0.63,4,198,2,0,0,management,medium,0,,38736,56000,,,,,,
0.87,0.92,4,263,3,0,0,management,medium,0,,32772,43000,,,,,,
0.29,0.38,5,191,5,0,0,management,medium,0,,42066,50000,,,,,,
0.57,0.64,3,188,3,0,0,management,medium,0,,28095,43000,,,,,,
0.69,0.83,4,252,3,0,0,management,medium,0,,41178,56000,,,,,,
0.61,0.9,2,142,3,0,0,marketing,high,0,,60707,80000,,,,,,
0.96,0.85,4,247,3,0,0,sales,high,0,,57423,90000,,,,,,
0.16,0.61,6,269,2,0,0,accounting,high,0,,52485,85000,,,,,,
0.96,0.82,4,244,3,0,0,support,high,0,,71261,85000,,,,,,
0.77,0.81,4,164,3,0,0,technical,high,0,,77700,90000,,,,,,
0.85,0.87,6,232,5,0,0,management,high,0,,51880,85000,,,,,,
0.37,0.49,3,177,3,0,0,marketing,high,0,,80344,80000,,,,,,
0.68,0.65,3,173,3,1,0,marketing,high,0,,59123,80000,,,,,,
0.87,0.6,5,165,2,1,0,marketing,high,0,,68594,90000,,,,,,
